date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:53:17	234318/234318	---MCZ	200	added ('OK')	text/html	etag:W/%2238143-TY9TvjZL77cCVRUWdWg0SlhQBiE%22	https://elcomercio.pe/archivo-elcomercio/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/archivo-elcomercio/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:18	101818/101818	---M-Z	200	added ('OK')	text/html	etag:W/%2217bb0-p2wZQb7zKIzmOFzfz1hh30nKnHI%22	https://elcomercio.pe/blogs/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/blogs/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:18	146280/146280	---M-Z	200	added ('OK')	text/html	etag:W/%222295d-5lvQfn2joU0Egmr5bRlwTjwS6EQ%22	https://elcomercio.pe/eldominical/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/eldominical/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:18	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:53:18%20GMT	https://elcomercio.pe/GET	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/GET	(from http://static.chartbeat.com/js/chartbeat_mab.js)
19:53:18	144287/144287	---M-Z	200	added ('OK')	text/html	etag:W/%2222193-hHmthFwDWpynSY66Jh7H0W8I5yQ%22	https://elcomercio.pe/videos/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/videos/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:18	223408/223408	---M-Z	200	added ('OK')	text/html	etag:W/%22356a5-BuzOYVIYg7rgpSfQkieqBH0Yvxo%22	https://elcomercio.pe/tecnologia/e-sports/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/tecnologia/e-sports/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:20	89841/89841	---M-Z	200	added ('OK')	text/html	etag:W/%2214ce6-32N7ArlpZaCn6nqMrk62qHNOLtg%22	https://elcomercio.pe/terminos-y-condiciones/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/terminos-y-condiciones/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:20	210733/210733	---M-Z	200	added ('OK')	text/html	etag:W/%2232521-43sjTxsGxMhPTlE2QJD6iTFTY6w%22	https://elcomercio.pe/publirreportaje/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/publirreportaje/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:20	1593309/1593309	---MCZ	200	added ('OK')	text/html	etag:W/%22183dd2-JL6goi7eqpRJK5NAvszNGpqStAg%22	https://elcomercio.pe/wuf/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/wuf/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:20	1512025/1512025	---MCZ	200	added ('OK')	text/html	etag:W/%2217004e-bwKD+dqCfR7qN4Y8cAzmHaNUNPI%22	https://elcomercio.pe/colecciones-el-comercio/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/colecciones-el-comercio/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:21	69632/69632	---M-Z	200	added ('OK')	text/html	etag:W/%22fdf5-AIutAhU7PL5Nv5ZUNYiMFbBF56o%22	https://elcomercio.pe/principios-rectores/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/principios-rectores/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:21	1311885/1311885	---MCZ	200	added ('OK')	text/html	etag:W/%2213f282-3+LYfLvHevBpnEexqUxxyl4xdD8%22	https://elcomercio.pe/oficinas-concesionarias/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/oficinas-concesionarias/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:22	5504/5504	---M-Z	200	added ('OK')	application/javascript	etag:%2268e6106e2fefa6308aed2f91813b969c%22	https://d2dvq461rdwooi.cloudfront.net/elcomercio/post/politica/spaces.js?2022-11-09	C:/My%20Web%20Sites/madeleyne/d2dvq461rdwooi.cloudfront.net/elcomercio/post/politica/spaces303f.js	(from https://elcomercio.pe/politica/justicia/nuevo-reves-para-pedro-castillo-pj-rechaza-recurso-que-pretendia-anular-denuncia-constitucional-de-fiscal-de-la-nacion-por-delitos-de-organizacion-criminal-y-otros-noticia/)
19:53:22	86731/86731	---M-Z	200	added ('OK')	text/html	etag:W/%22140c0-ehCHr/JVzeaDXfOPRJehd/ra77s%22	https://elcomercio.pe/politicas-privacidad/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/politicas-privacidad/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:22	104241/104241	---M-Z	200	added ('OK')	text/html	etag:W/%2218525-/b+mJNOgDctBLgXSJLDCrHWPNQ0%22	https://elcomercio.pe/buenas-practicas/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/buenas-practicas/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:22	69512/69512	---M-Z	200	added ('OK')	text/html	etag:W/%22fd7c-EE3M0r1PKWHwrfRRb6d/3htOCfo%22	https://elcomercio.pe/politica-integrada-de-gestion/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/politica-integrada-de-gestion/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:23	80590/80590	---M-Z	200	added ('OK')	text/html	etag:W/%22128c3-A7gY/Qe+t3tBXtB2FV/9KPbzNoU%22	https://elcomercio.pe/politica-de-cookies/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/politica-de-cookies/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:24	67510/67510	---M-Z	200	added ('OK')	text/html	etag:W/%22f5aa-FqHBNO5KZf/3q3QjSFed/0ZT6Uc%22	https://elcomercio.pe/procedimiento-arco/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/procedimiento-arco/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:24	232510/232510	---M-Z	200	added ('OK')	text/html	etag:W/%2237a33-7BcRaewr82XXAFl9N0ES63grPys%22	https://elcomercio.pe/mundial/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/mundial/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:24	25756/25756	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ea4c64d13258673a738915e28ad45a9b%22	https://d1r08wok4169a5.cloudfront.net/ads/elcomercio/arcads.js?2022-11-09	C:/My%20Web%20Sites/madeleyne/d1r08wok4169a5.cloudfront.net/ads/elcomercio/arcads303f.js	(from https://elcomercio.pe/politica/justicia/nuevo-reves-para-pedro-castillo-pj-rechaza-recurso-que-pretendia-anular-denuncia-constitucional-de-fiscal-de-la-nacion-por-delitos-de-organizacion-criminal-y-otros-noticia/)
19:53:24	170344/170344	---MCZ	200	added ('OK')	text/html	etag:W/%222875d-3VScwhY+6OEZ6pqYyWZNpHAhVF0%22	https://elcomercio.pe/politica/actualidad/anibal-torres-presentara-cuestion-de-confianza-por-proyecto-que-plantea-derogar-norma-que-regula-esa-figura-rmmn-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/politica/actualidad/anibal-torres-presentara-cuestion-de-confianza-por-proyecto-que-plantea-derogar-norma-que-regula-esa-figura-rmmn-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:24	202698/202698	---M-Z	200	added ('OK')	text/html	etag:W/%22305bf-ELCQQ9zO8sYkwmKt7CUBBNRa85w%22	https://elcomercio.pe/politica/actualidad/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/politica/actualidad/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:24	320131/320131	---MCZ	200	added ('OK')	text/html	etag:W/%224d078-yd4CUS4LvwUHuuH2E/33I0IA14k%22	https://elcomercio.pe/autor/redaccion-ec/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/redaccion-ec/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:25	160774/160774	---MCZ	200	added ('OK')	text/html	etag:W/%22261fb-3s12UgJxmi34wVolWYqjQ5TCo/g%22	https://elcomercio.pe/economia/dia-1/como-hara-paracas-sede-de-cade-ejecutivos-para-recibir-a-mas-de-900-mil-turistas-este-2022-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/economia/dia-1/como-hara-paracas-sede-de-cade-ejecutivos-para-recibir-a-mas-de-900-mil-turistas-este-2022-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:26	198407/198407	---M-Z	200	added ('OK')	text/html	etag:W/%222f4fb-U7z/DAU/wVvGKwhEMwSx7otG7ew%22	https://elcomercio.pe/economia/dia-1/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/economia/dia-1/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:26	364951/364951	---MCZ	200	added ('OK')	text/html	etag:W/%2257f8b-dbsKT50SsMBhmrTccOs7qNec1ZA%22	https://elcomercio.pe/autor/claudia-inga/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/claudia-inga/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:26	203915/203915	---M-Z	200	added ('OK')	text/html	etag:W/%2230a80-jLCRAZ3Z7CZ+rDbaaQ24E+bifWA%22	https://elcomercio.pe/politica/gobierno/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/politica/gobierno/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:26	255256/255256	---MCZ	200	added ('OK')	text/html	etag:W/%223d30c-5hK1wa3tIUlW6ft7Da81cLJfnNY%22	https://elcomercio.pe/politica/gobierno/sol-carreno-anibal-torres-en-su-laberinto-insultos-ataques-misoginos-y-frases-intolerantes-marcan-la-presencia-del-primer-ministro-en-el-gobierno-pedro-barreto-acuerdo-nacional-adolfo-hitler-alemania-pedro-castillo-pnp-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/politica/gobierno/sol-carreno-anibal-torres-en-su-laberinto-insul/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:27	157710/157710	---MCZ	200	added ('OK')	text/html	etag:W/%2225603-1g5cHeBezdBR8cYUVu2i//5FeO0%22	https://elcomercio.pe/economia/beat-se-despide-del-peru-empresa-dejara-de-operar-desde-el-9-de-noviembre-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/economia/beat-se-despide-del-peru-empresa-dejara-de-operar-desde-el-9-de-noviembre-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:27	161493/161493	---MCZ	200	added ('OK')	text/html	etag:W/%22264c9-2Q6vyr/aqfElTvQwxlJjkQifzzQ%22	https://elcomercio.pe/politica/pedro-castillo-solicita-autorizacion-al-congreso-para-viajar-a-mexico-y-chile-rmmn-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/politica/pedro-castillo-solicita-autorizacion-al-congreso-para-viajar-a-mexico-y-chile-rmmn-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:27	319309/319309	---MCZ	200	added ('OK')	text/html	etag:W/%224cd41-eHDbwgcqxDZ3jgFobhgT1jOY8Oo%22	https://elcomercio.pe/autor/thalia-cadenas/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/thalia-cadenas/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:28	155980/155980	---M-Z	200	added ('OK')	text/html	etag:W/%2224f40-RurkLqoQI+m73GEhGg3LPKmTDE0%22	https://elcomercio.pe/archivo-elcomercio/la-sorprendente-historia-de-la-pareja-peruana-que-estuvo-casada-por-75-anos-luego-que-uno-de-ellos-se-salvara-de-la-muerte-durante-una-manifestacion-politica-francisco-garay-mendiburu-maria-melgar-matrimonio-arequipa-lima-mariano-melgar-poeta-peru-entrevista-historia-nnsp-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/archivo-elcomercio/la-sorprendente-historia-de-la-pareja-peruana-q/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:28	205214/205214	---M-Z	200	added ('OK')	text/html	etag:W/%2230f93-h569BiSJWU6YaHPT+PwdK7z2djQ%22	https://elcomercio.pe/tecnologia/actualidad/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/tecnologia/actualidad/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:29	159748/159748	---M-Z	200	added ('OK')	text/html	etag:W/%2225df9-HU87Wa2QGg0JpKNG3Q7VUs5YjRE%22	https://elcomercio.pe/tecnologia/redes-sociales/twitter-anade-un-check-gris-de-verificacion-que-funciona-igual-al-previo-check-azul-elon-musk-espana-mexico-usa-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/tecnologia/redes-sociales/twitter-anade-un-check-gris-de-verificacion-que-funciona-igual-al-previo-check-azul-elon-musk-espana-mexico-usa-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:29	160448/160448	---MCZ	200	added ('OK')	text/html	etag:W/%22260b4-16Y0xEicAHi6UDgTv7+njLMv1Lg%22	https://elcomercio.pe/tecnologia/actualidad/podrias-darles-un-punetazo-en-la-garganta-alexa-dio-un-cuestionable-consejo-a-una-madre-sobre-como-calmar-a-sus-hijos-amazon-espana-mexico-usa-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/tecnologia/actualidad/podrias-darles-un-punetazo-en-la-garganta-alexa-dio-un-cuestionable-consejo-a-una-madre-sobre-como-calmar-a-sus-hijos-amazon-espana-mexico-usa-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:30	205297/205297	---M-Z	200	added ('OK')	text/html	etag:W/%2230fe6-CMeq3qddqzyifoF3INxc+TiZfmE%22	https://elcomercio.pe/tecnologia/redes-sociales/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/tecnologia/redes-sociales/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:30	332024/332024	---MCZ	200	added ('OK')	text/html	etag:W/%224feec-YWKcvP3MfRhlFtwKHsFHfH08DMo%22	https://elcomercio.pe/autores/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autores/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:30	162241/162241	---M-Z	200	added ('OK')	text/html	etag:W/%22267b6-PMdwMMWdGLKIV++hh1Z8WtUcxW8%22	https://elcomercio.pe/el-comercio-tv/entrevistas/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/el-comercio-tv/entrevistas/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:31	351354/351354	---MCZ	200	added ('OK')	text/html	etag:W/%2254a6f-+xpcZn637BtjhrOuS4GENo+XnJE%22	https://elcomercio.pe/autor/sebastian-ortiz-martinez/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/sebastian-ortiz-martinez/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:31	167572/167572	---MCZ	200	added ('OK')	text/html	etag:W/%2227c88-/QOsCAvoZ7Tm38Dh68Hq4GUjPzc%22	https://elcomercio.pe/politica/pedro-castillo-deberia-asistir-a-la-cade-esto-dicen-los-gremios-empresariales-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/politica/pedro-castillo-deberia-asistir-a-la-cade-esto-dicen-los-gremios-empresariales-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:32	160093/160093	---MCZ	200	added ('OK')	text/html	etag:W/%2225f51-IcQ0x0tKDGpajrpL5kuOuZxhGVg%22	https://elcomercio.pe/economia/la-confianza-del-consumidor-mejora-en-lima-pero-sigue-siendo-pesimista-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/economia/la-confianza-del-consumidor-mejora-en-lima-pero-sigue-siendo-pesimista-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:32	157894/157894	---M-Z	200	added ('OK')	text/html	etag:W/%22256ba-U1XHs+39pd1eVtm9qW3ICwNLb08%22	https://elcomercio.pe/el-comercio-tv/entrevistas/cade-2022-entrevista-christian-coone-ceo-de-natura-entrevista-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/el-comercio-tv/entrevistas/cade-2022-entrevista-christian-coone-ceo-de-natura-entrevista-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:32	163608/163608	---MCZ	200	added ('OK')	text/html	etag:W/%2226d0c-MhxCs9h8kdXJh0sug/f3x80y2rE%22	https://elcomercio.pe/deporte-total/futbol-mundial/caso-byron-castillo-tas-ecuador-byron-castillo-la-historia-detras-del-fallo-que-nos-da-la-razon-pero-no-nos-lleva-a-qatar-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-mundial/caso-byron-castillo-tas-ecuador-byron-castillo-la-historia-detras-del-fallo-que-nos-da-la-razon-pero-no-nos-lleva-a-qatar-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:32	208659/208659	---M-Z	200	added ('OK')	text/html	etag:W/%2231d08-KIluVGAzbDHMlGnvJ59AbVi6pbI%22	https://elcomercio.pe/deporte-total/futbol-mundial/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-mundial/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:32	328038/328038	---MCZ	200	added ('OK')	text/html	etag:W/%224ef5a-Cuu5JHJ8EN2IiyDGSqjAzA/XIzw%22	https://elcomercio.pe/autor/melissa-rodriguez-enciso/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/melissa-rodriguez-enciso/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:33	211084/211084	---M-Z	200	added ('OK')	text/html	etag:W/%2232681-90cWw0Q0Fg1OJgDcFt8fNSyWEsQ%22	https://elcomercio.pe/mundo/eeuu/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/mundo/eeuu/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:34	344571/344571	---MCZ	200	added ('OK')	text/html	etag:W/%2252ff0-8VRLsla1PpJzlU6OBd/HDRIQoiA%22	https://elcomercio.pe/autor/agencia-efe/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/agencia-efe/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:34	388613/388613	---MCZ	200	added ('OK')	text/html	etag:W/%225dbf9-oVjxAH8B/Sg9CvZ31hsukbrTO2A%22	https://elcomercio.pe/autor/miguel-villegas/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/miguel-villegas/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:34	200551/200551	---MCZ	200	added ('OK')	text/html	etag:W/%222fd5c-oAExBX3SDF29k3uv+CEYJVsjmuw%22	https://elcomercio.pe/peru/simulacro-multipeligro-sistema-de-alerta-sismica-sigue-sin-funcionar-tras-casi-5-anos-desde-su-anuncio-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/peru/simulacro-multipeligro-sistema-de-alerta-sismica-sigue-sin-funcionar-tras-casi-5-anos-desde-su-anuncio-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:34	313269/313269	---MCZ	200	added ('OK')	text/html	etag:W/%224b5a9-OGS/Sq24qQQIDEiHy3GxWlt2mhk%22	https://elcomercio.pe/autor/agencia-afp/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/agencia-afp/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:38	190946/190946	---MCZ	200	added ('OK')	text/html	etag:W/%222d7d6-C93Y5ae79WP5oDiAc3PzMCTV3h4%22	https://elcomercio.pe/opinion/editorial/editorial-retrato-del-primer-ministro-editorial-anibal-torres-pedro-castillo-sol-carreno-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/opinion/editorial/editorial-retrato-del-primer-ministro-editorial-anibal-torres-pedro-castillo-sol-carreno-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:38	186073/186073	---MCZ	200	added ('OK')	text/html	etag:W/%222c4cd-EI+sP+4tUp44eCNEF/GJjTZs2ws%22	https://elcomercio.pe/opinion/colaboradores/que-ha-pasado-con-mi-pais-por-margaret-renkl-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/opinion/colaboradores/que-ha-pasado-con-mi-pais-por-margaret-renkl-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:39	291736/291736	---MCZ	200	added ('OK')	text/html	etag:W/%224618c-vfB7kqg9pt2jcrwu9FkrT/Fxf+U%22	https://elcomercio.pe/autor/editorial-el-comercio/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/editorial-el-comercio/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:39	296205/296205	---MCZ	200	added ('OK')	text/html	etag:W/%2247301-EeNsq8TRwSUYYbY+rEv1cr3AYaY%22	https://elcomercio.pe/autor/diego-macera/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/diego-macera/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:40	299880/299880	---MCZ	200	added ('OK')	text/html	etag:W/%224815c-YoYnXa23nPLLYtzEcP1pyBSNWfc%22	https://elcomercio.pe/autor/martin-tanaka/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/martin-tanaka/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:40	184834/184834	---MCZ	200	added ('OK')	text/html	etag:W/%222bff6-7DQEUraRUR++N2M4jjX4hZUGj9E%22	https://elcomercio.pe/opinion/columnistas/la-tragedia-del-buen-funcionario-por-diego-macera-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/opinion/columnistas/la-tragedia-del-buen-funcionario-por-diego-macera-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:41	184183/184183	---MCZ	200	added ('OK')	text/html	etag:W/%222bd6b-TRPGfGxqjc8VeAPBIO8I70Dqepk%22	https://elcomercio.pe/opinion/columnistas/problemas-de-representacion-por-martin-tanaka-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/opinion/columnistas/problemas-de-representacion-por-martin-tanaka-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:41	159476/159476	---MCZ	200	added ('OK')	text/html	etag:W/%2225ce8-YnmtD1SPQ2XCQTI1ANLTY13xcm0%22	https://elcomercio.pe/politica/videocolumna-fernando-vivas-guido-bellido-abandono-el-planeta-vladimir-cerron-y-ahora-es-un-impredecible-no-agrupado-cuentame-otra-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/politica/videocolumna-fernando-vivas-guido-bellido-abandono-el-planeta-vladimir-cerron-y-ahora-es-un-impredecible-no-agrupado-cuentame-otra-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:43	172755/172755	---MCZ	200	added ('OK')	text/html	etag:W/%22290c7-Oag24FGQt0gurI+8rJAQ9DdYLa0%22	https://elcomercio.pe/economia/ejecutivos/cade-ejecutivos-2022-en-vivo-sigue-aqui-el-primer-dia-del-foro-empresarial-con-julio-velarde-y-kurt-burneo-programa-y-los-expositores-del-foro-empresarial-paracas-ica-empresarios-argentina-chile-rmmn-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/economia/ejecutivos/cade-ejecutivos-2022-en-vivo-sigue-aqui-el-prim/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:43	200651/200651	---M-Z	200	added ('OK')	text/html	etag:W/%222fdbf-jHEORWCLcav2ju5rb/CrrW0A5V0%22	https://elcomercio.pe/economia/ejecutivos/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/economia/ejecutivos/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:43	232620/232620	---MCZ	200	added ('OK')	text/html	etag:W/%2237aa0-3+eINi5JJUArGkXdQX0tYq3I3Rk%22	https://elcomercio.pe/deporte-total/futbol-mundial/win-sports-online-vea-america-de-cali-vs-medellin-hoy-por-liga-betplay-que-canal-tv-transmite-partido-de-america-vs-dim-en-directo-rmmd-lbposting-video-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-mundial/win-sports-online-vea-america-de-cali-vs-medell/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:44	205301/205301	---MCZ	200	added ('OK')	text/html	etag:W/%2230fea-kdBoZmdbRhrB2Wz1/XlLmis4jLU%22	https://elcomercio.pe/respuestas/temblor-en-chile-hoy-donde-fue-y-de-cuanto-fue-el-ultimo-sismo-en-noviembre-segun-el-csn-centro-sismologico-nacional-santiago-terremoto-valparaiso-calama-revtli-tdex-lbposting-cl-noticia-2/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/respuestas/temblor-en-chile-hoy-donde-fue-y-de-cuanto-fue-/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:45	251720/251720	---MCZ	200	added ('OK')	text/html	etag:W/%223c53c-KMwMJsXuyRP42zyGc+gHvqQ14nw%22	https://elcomercio.pe/tvmas/esto-es-guerra-en-vivo-ver-la-competencia-de-hoy-y-eliminacion-online-via-america-tv-guerreros-combatientes-quien-gano-en-eeg-johanna-san-miguel-renzo-schuller-america-tv-lbposting-noticia-2/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/tvmas/esto-es-guerra-en-vivo-ver-la-competencia-de-ho/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:45	235827/235827	---MCZ	200	added ('OK')	text/html	etag:W/%2238727-WGIFEhKNP4lS0LmbjTpseDLSpfE%22	https://elcomercio.pe/deporte-total/futbol-mundial/repretel-y-canal-6-en-vivo-costa-rica-vs-nigeria-hoy-online-gratis-via-futbol-libre-star-plus-por-partido-de-despedida-previo-al-mundial-qatar-2022-donde-ver-costa-rica-vs-nigeria-link-de-transmision-video-rmmd-dtbn-lbposting-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-mundial/repretel-y-canal-6-en-vivo-costa-rica-vs-nigeri/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:45	1570743/1570743	---MCZ	200	added ('OK')	text/html	etag:W/%2217e5ab-sZqjeD2s8wMTfwDfjYq89j/J92E%22	https://elcomercio.pe/deporte-total/caminos-del-inca/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/caminos-del-inca/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:46	233272/233272	---MCZ	200	added ('OK')	text/html	etag:W/%2237d2c-sTPFA3+aTkeJOyZAqm0/0PIsHgM%22	https://elcomercio.pe/mundial/mexico/azteca-7-mexico-vs-iraq-gratis-online-partido-en-vivo-via-tv-azteca-deportes-amistoso-internacional-fifa-en-que-canal-ver-link-seleccion-mexico-vs-irak-2022-hoy-por-internet-estadio-municipal-montilivi-rmmd-dtbn-lbposting-video-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/mundial/mexico/azteca-7-mexico-vs-iraq-gratis-online-partido-e/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:46	96792/96792	---M-Z	200	added ('OK')	text/html	etag:W/%221680c-ZZwbbBqaWAPKkm1anxlz6rMpkEw%22	https://elcomercio.pe/podcast/salud-con-ciencia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/podcast/salud-con-ciencia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:47	203388/203388	---MCZ	200	added ('OK')	text/html	etag:W/%2230870-lehAS44ZPEqaaq0vwZFU8TYNtEU%22	https://elcomercio.pe/deporte-total/futbol-mundial/mundial-qatar-2022-que-comer-los-precios-y-que-otros-secretos-esconde-a-12-dias-de-iniciar-el-mundial-2022-copa-del-mundo-jorge-barraza-doha-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-mundial/mundial-qatar-2022-que-comer-los-precios-y-que-otros-secretos-esconde-a-12-dias-de-iniciar-el-mundial-2022-copa-del-mundo-jorge-barraza-doha-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
